timestamp,machine_id,metric_type,metric_value
2025-01-12T04:19:56Z,MX-104,throughput,73.01
2025-01-12T14:39:37Z,MX-104,temperature,91.03
2025-01-13T05:20:07Z,MX-101,throughput,78.81
2025-01-13T13:41:38Z,MX-105,temperature,17.59
2025-01-13T06:13:25Z,MX-102,temperature,66.63
2025-01-14T05:47:48Z,MX-101,throughput,71.09
2025-01-14T13:19:37Z,MX-101,throughput,58.52
2025-01-15T03:49:09Z,MX-103,throughput,61.25
2025-01-15T02:39:10Z,MX-105,energy_consumption,79.31
2025-01-16T02:38:55Z,MX-105,temperature,39.47
2025-01-17T16:37:43Z,MX-105,temperature,60.18
2025-01-17T19:27:06Z,MX-103,temperature,48.7
2025-01-18T19:43:42Z,MX-103,energy_consumption,88.13
2025-01-18T05:45:53Z,MX-102,temperature,86.58
2025-01-18T01:14:04Z,MX-105,energy_consumption,75.67
2025-01-19T19:44:38Z,MX-104,energy_consumption,63.84
2025-01-19T09:07:49Z,MX-105,throughput,68.35
2025-01-19T10:51:17Z,MX-105,throughput,86.15
2025-01-20T18:38:55Z,MX-105,energy_consumption,15.94
2025-01-20T03:03:31Z,MX-103,throughput,50.67
2025-01-20T19:52:04Z,MX-105,throughput,96.62
2025-01-21T23:50:30Z,MX-104,temperature,42.12
2025-01-22T08:33:58Z,MX-105,throughput,50.28
2025-01-23T07:08:08Z,MX-105,energy_consumption,26.81
2025-01-23T22:24:45Z,MX-104,throughput,44.24
2025-01-24T22:21:21Z,MX-101,energy_consumption,66.5
2025-01-25T18:01:07Z,MX-105,energy_consumption,54.32
2025-01-25T19:43:57Z,MX-102,energy_consumption,61.71
2025-01-26T18:24:56Z,MX-104,energy_consumption,86.1
2025-01-26T04:42:52Z,MX-103,energy_consumption,61.91
2025-01-27T01:23:24Z,MX-105,throughput,71.34
2025-01-27T00:01:25Z,MX-104,energy_consumption,26.76
2025-01-28T08:38:47Z,MX-103,temperature,72.6
2025-01-28T01:05:18Z,MX-103,throughput,44.28
2025-01-28T22:33:24Z,MX-103,energy_consumption,51.1
2025-01-29T01:06:55Z,MX-101,temperature,35.16
2025-01-30T06:24:16Z,MX-103,throughput,34.15
2025-01-30T06:38:47Z,MX-105,throughput,51.46
2025-01-30T14:20:51Z,MX-102,temperature,41.77
2025-01-31T10:42:36Z,MX-102,energy_consumption,32.2
2025-01-31T04:50:45Z,MX-105,energy_consumption,61.84
2025-01-31T09:48:11Z,MX-104,temperature,87.97
2025-02-01T19:53:09Z,MX-105,temperature,40.62
2025-02-02T09:29:34Z,MX-101,energy_consumption,71.25
2025-02-03T06:47:38Z,MX-105,throughput,75.02
2025-02-03T17:35:47Z,MX-102,throughput,45.02
2025-02-04T06:15:25Z,MX-104,energy_consumption,29.95
2025-02-04T08:05:33Z,MX-103,energy_consumption,64.71
2025-02-04T13:28:23Z,MX-101,temperature,87.44
2025-02-05T03:52:01Z,MX-105,energy_consumption,45.21
2025-02-05T13:19:06Z,MX-101,energy_consumption,54.07
2025-02-05T09:34:12Z,MX-104,energy_consumption,39.19
2025-02-06T11:40:00Z,MX-104,energy_consumption,35.86
2025-02-06T09:31:42Z,MX-102,temperature,27.47
2025-02-06T22:52:09Z,MX-105,temperature,89.0
2025-02-07T21:00:23Z,MX-101,temperature,92.25
2025-02-07T21:48:32Z,MX-104,temperature,14.22
2025-02-07T18:59:19Z,MX-103,energy_consumption,31.24
2025-02-08T03:07:53Z,MX-103,temperature,45.51
2025-02-09T11:50:30Z,MX-103,throughput,19.68
2025-02-10T07:21:55Z,MX-101,temperature,75.6
2025-02-10T13:19:46Z,MX-105,temperature,83.58
2025-02-11T19:05:50Z,MX-101,temperature,81.89
2025-02-11T16:17:12Z,MX-103,temperature,11.45
2025-02-12T09:40:32Z,MX-102,energy_consumption,87.78
2025-02-12T03:58:20Z,MX-103,temperature,13.17
2025-02-12T12:53:01Z,MX-102,throughput,44.46
2025-02-13T04:26:32Z,MX-105,energy_consumption,52.56
2025-02-13T02:11:22Z,MX-105,energy_consumption,85.14
2025-02-13T17:24:14Z,MX-101,throughput,42.49
2025-02-14T18:43:24Z,MX-105,energy_consumption,87.08
2025-02-15T14:38:36Z,MX-102,temperature,94.17
2025-02-15T20:17:40Z,MX-104,throughput,15.25
2025-02-16T21:14:49Z,MX-105,throughput,81.31
2025-02-16T16:22:33Z,MX-105,throughput,35.16
2025-02-17T05:01:56Z,MX-104,energy_consumption,40.41
2025-02-18T10:10:49Z,MX-105,energy_consumption,40.56
2025-02-18T21:25:12Z,MX-104,throughput,81.69
2025-02-19T22:20:32Z,MX-103,temperature,55.18
2025-02-19T11:05:16Z,MX-105,temperature,97.09
2025-02-20T15:35:12Z,MX-103,temperature,22.25
2025-02-20T00:13:40Z,MX-101,temperature,24.03
2025-02-20T11:10:18Z,MX-103,energy_consumption,30.66
2025-02-21T08:27:00Z,MX-101,temperature,21.8
2025-02-21T04:12:49Z,MX-103,throughput,16.23
2025-02-21T00:12:10Z,MX-103,throughput,53.25
2025-02-22T07:25:50Z,MX-104,energy_consumption,76.43
2025-02-22T03:39:15Z,MX-103,throughput,35.59
2025-02-22T18:55:32Z,MX-105,energy_consumption,44.48
2025-02-23T22:34:19Z,MX-104,temperature,54.96
2025-02-23T08:05:09Z,MX-104,throughput,90.9
2025-02-23T16:03:31Z,MX-103,energy_consumption,47.2
2025-02-24T00:13:54Z,MX-102,throughput,86.14
2025-02-24T06:06:21Z,MX-103,throughput,28.82
2025-02-24T02:32:01Z,MX-105,temperature,82.48
2025-02-25T19:46:59Z,MX-101,energy_consumption,22.04
2025-02-26T04:35:53Z,MX-102,energy_consumption,22.89
2025-02-27T00:15:28Z,MX-103,energy_consumption,18.33
2025-02-27T13:43:54Z,MX-101,temperature,56.76
2025-02-27T15:07:23Z,MX-103,throughput,24.41
2025-02-28T20:07:29Z,MX-104,throughput,12.18
2025-02-28T06:00:34Z,MX-104,throughput,56.68
2025-02-28T03:10:15Z,MX-104,temperature,80.82
2025-03-01T17:28:44Z,MX-104,throughput,33.43
2025-03-01T13:13:23Z,MX-105,energy_consumption,33.91
2025-03-02T13:47:44Z,MX-102,energy_consumption,94.79
2025-03-03T05:11:10Z,MX-105,temperature,55.98
2025-03-03T16:30:50Z,MX-104,energy_consumption,59.84
2025-03-04T03:43:22Z,MX-104,temperature,59.44
2025-03-04T06:36:49Z,MX-104,temperature,68.09
2025-03-04T06:23:29Z,MX-101,throughput,71.87
2025-03-05T16:07:31Z,MX-102,energy_consumption,68.99
2025-03-06T01:03:56Z,MX-103,temperature,25.53
2025-03-07T20:38:21Z,MX-105,temperature,76.69
2025-03-07T06:13:58Z,MX-101,energy_consumption,48.44
2025-03-07T11:54:14Z,MX-105,temperature,67.63
2025-03-08T20:08:20Z,MX-105,temperature,31.28
2025-03-09T11:50:11Z,MX-103,energy_consumption,96.77
2025-03-10T19:40:00Z,MX-102,throughput,60.03
2025-03-10T11:12:58Z,MX-103,throughput,20.99
2025-03-10T23:28:09Z,MX-104,energy_consumption,76.93
2025-03-11T07:58:07Z,MX-102,throughput,36.09
2025-03-11T00:42:43Z,MX-105,throughput,33.49
2025-03-12T21:01:48Z,MX-104,energy_consumption,74.39
2025-03-12T04:14:27Z,MX-102,throughput,64.32
2025-03-13T15:58:33Z,MX-101,temperature,61.39
2025-03-13T16:01:30Z,MX-101,temperature,14.99
2025-03-13T08:58:27Z,MX-105,throughput,78.38
2025-03-14T04:05:47Z,MX-102,throughput,73.71
2025-03-14T11:54:04Z,MX-102,energy_consumption,95.61
2025-03-15T08:50:54Z,MX-102,temperature,12.53
2025-03-15T03:35:17Z,MX-102,throughput,45.74
2025-03-15T01:58:35Z,MX-105,temperature,25.59
2025-03-16T09:39:34Z,MX-105,throughput,64.59
2025-03-17T16:57:07Z,MX-105,energy_consumption,55.53
2025-03-17T20:42:49Z,MX-104,throughput,71.52
2025-03-17T13:33:04Z,MX-105,throughput,26.62
2025-03-18T19:28:42Z,MX-104,temperature,81.88
2025-03-18T01:28:20Z,MX-102,temperature,35.03
2025-03-18T10:59:57Z,MX-102,throughput,68.09
2025-03-19T20:53:35Z,MX-103,temperature,51.42
2025-03-19T12:37:47Z,MX-102,temperature,88.48
2025-03-19T20:46:18Z,MX-101,temperature,80.11
2025-03-20T21:00:53Z,MX-102,energy_consumption,94.76
2025-03-20T12:40:45Z,MX-101,temperature,37.25
2025-03-20T17:24:08Z,MX-103,energy_consumption,88.11
2025-03-21T07:01:17Z,MX-101,energy_consumption,84.09
2025-03-21T00:10:43Z,MX-105,throughput,99.3
2025-03-21T03:00:32Z,MX-102,energy_consumption,63.41
2025-03-22T22:09:43Z,MX-101,temperature,45.8
2025-03-23T05:29:42Z,MX-102,temperature,28.65
2025-03-23T04:17:56Z,MX-104,throughput,51.99
2025-03-23T05:05:02Z,MX-101,temperature,64.53
2025-03-24T03:14:56Z,MX-101,temperature,44.43
2025-03-24T03:48:17Z,MX-102,temperature,13.77
2025-03-24T22:28:58Z,MX-101,throughput,22.24
2025-03-25T19:15:57Z,MX-104,temperature,27.82
2025-03-25T22:40:54Z,MX-102,temperature,36.43
2025-03-26T15:42:30Z,MX-104,throughput,28.76
2025-03-27T06:30:40Z,MX-104,energy_consumption,88.92
2025-03-28T18:58:07Z,MX-101,temperature,78.79
2025-03-28T10:16:08Z,MX-102,temperature,18.11
2025-03-29T20:19:48Z,MX-104,energy_consumption,57.23
2025-03-30T00:19:05Z,MX-105,energy_consumption,39.4
2025-03-30T04:54:06Z,MX-102,energy_consumption,35.8
2025-03-31T00:37:23Z,MX-105,temperature,73.06
2025-04-01T12:44:31Z,MX-104,temperature,82.94
2025-04-01T23:51:12Z,MX-101,temperature,74.41
2025-04-02T21:42:25Z,MX-103,temperature,80.13
2025-04-02T21:14:35Z,MX-104,temperature,79.87
2025-04-02T08:19:57Z,MX-104,temperature,22.77
2025-04-03T15:25:56Z,MX-103,energy_consumption,39.4
2025-04-04T14:06:13Z,MX-103,temperature,29.08
2025-04-04T00:59:04Z,MX-103,temperature,89.93
2025-04-05T00:56:01Z,MX-102,throughput,93.72
2025-04-06T04:28:56Z,MX-103,energy_consumption,24.58
2025-04-06T08:24:12Z,MX-105,throughput,35.01
2025-04-07T21:48:40Z,MX-105,temperature,49.88
2025-04-08T03:06:30Z,MX-104,throughput,87.58
2025-04-08T00:48:53Z,MX-104,temperature,21.7
2025-04-08T10:14:43Z,MX-105,energy_consumption,95.06
2025-04-09T12:27:57Z,MX-103,throughput,95.76
2025-04-10T23:00:02Z,MX-101,temperature,73.11
2025-04-11T01:10:44Z,MX-102,temperature,21.22
2025-04-11T22:25:58Z,MX-103,throughput,96.09
2025-04-12T23:17:44Z,MX-104,throughput,48.09
2025-04-12T11:13:24Z,MX-105,temperature,43.38
2025-04-12T21:29:08Z,MX-103,throughput,35.65
2025-04-13T08:57:36Z,MX-103,throughput,85.74
2025-04-14T09:08:32Z,MX-104,throughput,10.25
2025-04-15T20:12:17Z,MX-101,temperature,81.75
2025-04-16T04:27:54Z,MX-101,temperature,12.4
2025-04-16T15:01:16Z,MX-105,temperature,19.03
2025-04-16T14:30:50Z,MX-103,temperature,54.01
2025-04-17T18:47:49Z,MX-101,energy_consumption,11.18
2025-04-17T03:32:50Z,MX-103,throughput,19.67
2025-04-18T01:06:35Z,MX-101,throughput,73.39
2025-04-18T16:52:26Z,MX-101,temperature,55.75
2025-04-18T14:52:34Z,MX-104,temperature,32.19
2025-04-19T08:20:40Z,MX-103,temperature,97.19
2025-04-19T10:28:32Z,MX-103,energy_consumption,95.85
2025-04-20T10:55:52Z,MX-102,throughput,25.75
2025-04-20T07:09:22Z,MX-101,temperature,60.86
2025-04-21T12:42:15Z,MX-105,energy_consumption,70.87
2025-04-22T15:30:24Z,MX-104,energy_consumption,32.84
2025-04-22T01:04:50Z,MX-102,temperature,60.51
2025-04-23T07:14:38Z,MX-102,energy_consumption,46.23
2025-04-23T16:00:03Z,MX-103,throughput,90.07
2025-04-24T05:25:18Z,MX-101,throughput,62.66
2025-04-24T19:06:02Z,MX-102,temperature,72.95
2025-04-25T00:41:27Z,MX-101,temperature,98.18
2025-04-25T14:40:19Z,MX-104,throughput,19.02
2025-04-26T22:49:20Z,MX-105,temperature,77.96
2025-04-26T04:14:27Z,MX-101,throughput,62.97
2025-04-27T17:00:57Z,MX-101,throughput,13.36
2025-04-27T23:51:05Z,MX-103,energy_consumption,31.24
2025-04-27T20:05:56Z,MX-101,energy_consumption,60.66
2025-04-28T22:58:36Z,MX-103,energy_consumption,10.27
2025-04-28T09:04:35Z,MX-101,throughput,80.6
2025-04-28T01:32:23Z,MX-103,energy_consumption,64.8
2025-04-29T21:28:06Z,MX-103,energy_consumption,84.71
2025-04-30T14:22:53Z,MX-105,energy_consumption,99.07
2025-04-30T23:15:39Z,MX-102,energy_consumption,15.86
2025-05-01T21:29:34Z,MX-104,energy_consumption,20.83
2025-05-01T15:05:39Z,MX-104,energy_consumption,60.09
2025-05-02T03:42:56Z,MX-104,throughput,95.99
2025-05-02T05:24:16Z,MX-102,throughput,35.8
2025-05-03T17:39:32Z,MX-104,energy_consumption,33.96
2025-05-04T06:20:32Z,MX-103,throughput,26.47
2025-05-05T18:45:52Z,MX-105,energy_consumption,36.02
2025-05-05T20:41:49Z,MX-101,energy_consumption,50.15
2025-05-05T00:32:01Z,MX-101,energy_consumption,84.03
2025-05-06T06:00:45Z,MX-104,energy_consumption,22.56
2025-05-06T07:48:14Z,MX-104,temperature,56.4
2025-05-07T06:14:42Z,MX-101,temperature,46.97
2025-05-07T05:45:56Z,MX-101,energy_consumption,82.29
2025-05-07T22:51:23Z,MX-103,temperature,86.47
2025-05-08T03:02:49Z,MX-102,throughput,71.59
2025-05-08T22:23:56Z,MX-105,energy_consumption,63.59
2025-05-08T21:17:19Z,MX-104,temperature,90.77
2025-05-09T16:10:55Z,MX-101,energy_consumption,85.27
2025-05-10T22:47:25Z,MX-105,throughput,93.5
2025-05-10T18:30:13Z,MX-101,temperature,97.35
2025-05-10T14:31:37Z,MX-103,throughput,58.16
2025-05-11T04:22:40Z,MX-104,throughput,56.98
2025-05-12T08:29:17Z,MX-105,throughput,97.53
2025-05-12T13:36:34Z,MX-104,temperature,58.52
2025-05-12T02:14:49Z,MX-101,throughput,58.61
2025-05-13T17:16:08Z,MX-103,throughput,69.99
2025-05-13T06:32:50Z,MX-102,throughput,60.71
2025-05-14T21:41:17Z,MX-104,temperature,78.81
2025-05-14T03:03:34Z,MX-102,energy_consumption,90.19
2025-05-15T21:29:48Z,MX-103,temperature,63.99
2025-05-15T15:25:05Z,MX-105,energy_consumption,23.54
2025-05-15T14:16:33Z,MX-105,energy_consumption,93.72
2025-05-16T23:08:01Z,MX-101,throughput,13.88
2025-05-16T12:54:43Z,MX-102,energy_consumption,20.61
2025-05-17T21:09:09Z,MX-104,temperature,41.91
2025-05-18T17:59:56Z,MX-105,energy_consumption,32.33
2025-05-19T10:20:39Z,MX-105,energy_consumption,30.17
2025-05-19T13:44:24Z,MX-103,temperature,80.11
2025-05-20T21:09:17Z,MX-104,temperature,36.36
2025-05-20T01:38:40Z,MX-105,throughput,73.18
2025-05-21T22:12:10Z,MX-104,throughput,59.21
2025-05-21T09:38:31Z,MX-105,throughput,12.31
2025-05-22T18:37:49Z,MX-103,temperature,15.83
2025-05-22T00:25:22Z,MX-102,energy_consumption,40.42
2025-05-23T05:10:56Z,MX-102,throughput,62.2
2025-05-23T08:51:11Z,MX-104,throughput,58.84
2025-05-24T00:00:44Z,MX-105,energy_consumption,96.41
2025-05-25T09:40:54Z,MX-105,throughput,57.94
2025-05-26T08:17:58Z,MX-105,temperature,89.23
2025-05-26T05:00:17Z,MX-103,throughput,53.16
2025-05-26T19:11:42Z,MX-104,energy_consumption,61.82
2025-05-27T00:48:10Z,MX-105,temperature,18.03
2025-05-27T02:41:20Z,MX-102,temperature,62.78
2025-05-28T09:02:23Z,MX-103,energy_consumption,77.99
2025-05-28T21:50:02Z,MX-102,temperature,74.33
2025-05-28T03:55:50Z,MX-102,temperature,52.76
2025-05-29T00:00:55Z,MX-103,temperature,98.29
2025-05-29T01:35:39Z,MX-103,throughput,60.07
2025-05-30T14:35:08Z,MX-103,energy_consumption,11.97
2025-05-31T13:07:07Z,MX-103,throughput,54.6
2025-06-01T04:32:07Z,MX-105,temperature,48.6
2025-06-01T23:40:34Z,MX-101,temperature,72.73
2025-06-02T01:01:43Z,MX-105,throughput,46.19
2025-06-02T02:18:01Z,MX-104,energy_consumption,53.58
2025-06-03T02:22:43Z,MX-105,temperature,73.02
2025-06-03T21:38:48Z,MX-105,energy_consumption,77.77
2025-06-03T22:57:19Z,MX-101,energy_consumption,58.69
2025-06-04T00:06:13Z,MX-104,throughput,85.0
2025-06-04T05:17:45Z,MX-101,throughput,17.17
2025-06-04T09:51:43Z,MX-104,energy_consumption,86.3
2025-06-05T08:14:44Z,MX-103,energy_consumption,26.62
2025-06-06T22:48:48Z,MX-104,throughput,59.13
2025-06-06T22:26:41Z,MX-105,energy_consumption,82.43
2025-06-07T21:10:53Z,MX-104,energy_consumption,65.67
2025-06-08T11:20:44Z,MX-105,throughput,61.05
2025-06-08T03:17:15Z,MX-103,throughput,62.95
2025-06-09T01:47:41Z,MX-101,temperature,65.23
2025-06-09T21:48:46Z,MX-102,temperature,86.03
2025-06-10T13:09:18Z,MX-102,energy_consumption,93.59
2025-06-10T01:37:11Z,MX-103,temperature,16.33
2025-06-11T15:22:55Z,MX-101,temperature,84.93
2025-06-12T20:12:56Z,MX-104,temperature,47.91
2025-06-12T09:02:58Z,MX-104,energy_consumption,68.29
2025-06-12T03:38:28Z,MX-105,energy_consumption,33.39
2025-06-13T21:49:36Z,MX-101,throughput,53.7
2025-06-13T01:47:22Z,MX-101,energy_consumption,69.05
2025-06-14T10:57:50Z,MX-102,throughput,57.73
2025-06-14T21:07:49Z,MX-103,temperature,14.23
2025-06-14T13:42:07Z,MX-104,energy_consumption,87.87
2025-06-15T20:16:14Z,MX-105,throughput,48.82
2025-06-15T14:56:39Z,MX-101,throughput,81.03
2025-06-15T09:32:38Z,MX-102,temperature,83.82
2025-06-16T11:27:34Z,MX-104,throughput,54.1
2025-06-16T16:07:57Z,MX-103,energy_consumption,90.32
2025-06-17T16:24:23Z,MX-103,throughput,96.83
2025-06-17T07:00:03Z,MX-105,energy_consumption,12.6
2025-06-17T04:45:51Z,MX-102,throughput,33.23
2025-06-18T13:52:52Z,MX-102,energy_consumption,26.59
2025-06-18T15:14:44Z,MX-103,energy_consumption,36.03
2025-06-19T14:26:08Z,MX-103,energy_consumption,64.74
2025-06-20T01:57:18Z,MX-101,energy_consumption,93.87
2025-06-21T05:50:06Z,MX-102,temperature,25.74
2025-06-21T10:42:29Z,MX-102,throughput,48.54
2025-06-22T23:54:27Z,MX-104,throughput,46.11
2025-06-22T11:30:19Z,MX-105,temperature,45.11
2025-06-23T02:52:43Z,MX-102,throughput,73.82
2025-06-24T03:21:37Z,MX-103,energy_consumption,83.38
2025-06-25T19:25:14Z,MX-105,energy_consumption,44.94
2025-06-25T02:11:00Z,MX-101,energy_consumption,11.35
2025-06-26T21:26:16Z,MX-105,throughput,53.31
2025-06-26T18:00:19Z,MX-105,temperature,27.63
2025-06-27T06:17:40Z,MX-105,energy_consumption,89.42
2025-06-28T16:10:07Z,MX-101,throughput,50.15
2025-06-28T14:52:29Z,MX-103,temperature,67.47
2025-06-29T02:46:19Z,MX-102,energy_consumption,19.98
2025-06-29T05:59:37Z,MX-101,temperature,57.59
2025-06-30T17:25:47Z,MX-103,temperature,48.71
2025-07-01T21:26:07Z,MX-104,energy_consumption,14.33
2025-07-01T20:10:27Z,MX-103,energy_consumption,25.19
2025-07-01T09:38:18Z,MX-105,temperature,37.88
2025-07-02T20:17:51Z,MX-102,energy_consumption,39.19
2025-07-03T13:10:51Z,MX-103,temperature,12.83
2025-07-03T15:37:40Z,MX-103,throughput,68.75
2025-07-04T23:44:46Z,MX-104,throughput,76.58
2025-07-04T07:09:56Z,MX-101,temperature,22.59
2025-07-05T05:36:46Z,MX-104,throughput,79.28
2025-07-06T17:53:09Z,MX-105,energy_consumption,83.4
2025-07-06T03:05:23Z,MX-104,throughput,91.11
2025-07-06T14:29:45Z,MX-102,temperature,69.8
2025-07-07T23:21:24Z,MX-102,throughput,25.27
2025-07-07T06:58:37Z,MX-105,energy_consumption,44.16
2025-07-07T06:10:45Z,MX-101,throughput,41.83
2025-07-08T23:50:59Z,MX-105,temperature,82.11
2025-07-09T22:05:26Z,MX-104,temperature,84.4
2025-07-10T11:58:36Z,MX-102,temperature,44.8
2025-07-10T08:21:26Z,MX-103,energy_consumption,59.08
2025-07-11T09:42:45Z,MX-105,temperature,39.79
2025-07-12T11:07:33Z,MX-101,temperature,87.21
2025-07-13T23:05:48Z,MX-101,energy_consumption,16.22
2025-07-13T14:25:48Z,MX-104,throughput,55.46
2025-07-13T18:43:15Z,MX-101,throughput,41.08
2025-07-14T10:09:09Z,MX-103,throughput,92.51
2025-07-15T09:31:35Z,MX-103,throughput,14.81
2025-07-15T19:21:35Z,MX-102,energy_consumption,89.11
2025-07-16T02:24:05Z,MX-104,energy_consumption,65.76
2025-07-16T16:23:46Z,MX-105,temperature,11.4
2025-07-16T23:41:56Z,MX-103,temperature,67.93
2025-07-17T05:21:18Z,MX-105,throughput,96.43
2025-07-18T09:18:03Z,MX-105,energy_consumption,44.74
2025-07-18T22:38:59Z,MX-105,energy_consumption,48.3
2025-07-18T21:20:50Z,MX-105,energy_consumption,79.88
2025-07-19T21:48:12Z,MX-101,throughput,99.39
2025-07-19T11:27:02Z,MX-104,energy_consumption,73.28
2025-07-19T17:27:08Z,MX-101,throughput,85.58
2025-07-20T05:00:26Z,MX-103,throughput,30.93
2025-07-20T03:15:36Z,MX-105,energy_consumption,77.29
2025-07-20T13:53:02Z,MX-103,temperature,34.1
2025-07-21T20:16:13Z,MX-102,energy_consumption,50.46
2025-07-22T08:34:22Z,MX-102,energy_consumption,81.31
2025-07-22T05:29:45Z,MX-101,energy_consumption,69.36
2025-07-22T18:12:11Z,MX-101,throughput,92.8
2025-07-23T20:37:42Z,MX-102,temperature,56.54
2025-07-24T01:47:51Z,MX-105,energy_consumption,93.17
2025-07-24T06:06:31Z,MX-102,temperature,14.03
2025-07-24T04:15:31Z,MX-101,temperature,30.7
2025-07-25T00:35:33Z,MX-101,energy_consumption,56.98
2025-07-26T15:48:01Z,MX-104,temperature,14.08
2025-07-26T01:05:06Z,MX-105,energy_consumption,63.72
2025-07-27T17:30:25Z,MX-104,temperature,11.01
2025-07-27T03:02:39Z,MX-103,temperature,43.54
2025-07-27T03:23:01Z,MX-103,temperature,92.55
2025-07-28T20:08:07Z,MX-103,throughput,68.49
2025-07-29T03:05:47Z,MX-105,energy_consumption,77.96
2025-07-29T17:34:13Z,MX-103,throughput,80.47
2025-07-29T20:02:13Z,MX-102,temperature,38.34
2025-07-30T21:26:02Z,MX-103,energy_consumption,81.11
2025-07-30T01:16:10Z,MX-101,temperature,76.0
2025-07-31T16:38:25Z,MX-104,temperature,10.32
2025-08-01T11:59:38Z,MX-105,throughput,49.38
2025-08-01T02:42:49Z,MX-103,temperature,91.26
2025-08-02T15:52:15Z,MX-104,energy_consumption,45.09
2025-08-03T03:21:02Z,MX-101,temperature,91.45
2025-08-03T14:18:29Z,MX-103,throughput,88.08
2025-08-04T03:17:15Z,MX-102,throughput,10.14
2025-08-04T16:16:31Z,MX-105,throughput,19.05
2025-08-04T22:21:33Z,MX-105,throughput,79.52
2025-08-05T01:31:39Z,MX-105,energy_consumption,11.35
2025-08-05T20:27:02Z,MX-102,throughput,47.77
2025-08-06T10:42:41Z,MX-105,temperature,44.01
2025-08-07T20:39:39Z,MX-105,energy_consumption,46.47
2025-08-07T14:08:30Z,MX-105,throughput,80.64
2025-08-07T19:13:20Z,MX-102,energy_consumption,49.01
2025-08-08T18:56:02Z,MX-105,temperature,52.52
2025-08-08T23:19:56Z,MX-104,energy_consumption,16.54
2025-08-08T01:06:55Z,MX-103,energy_consumption,48.59
2025-08-09T16:30:45Z,MX-101,energy_consumption,50.9
2025-08-09T13:43:41Z,MX-101,energy_consumption,63.52
2025-08-10T00:48:39Z,MX-101,temperature,48.85
2025-08-11T13:03:10Z,MX-104,energy_consumption,56.98
2025-08-11T20:21:18Z,MX-102,throughput,11.32
2025-08-11T02:51:50Z,MX-105,temperature,78.49
2025-08-12T13:25:05Z,MX-102,temperature,80.56
2025-08-12T13:09:04Z,MX-103,energy_consumption,38.29
2025-08-12T04:17:17Z,MX-104,throughput,51.12
2025-08-13T03:17:04Z,MX-102,throughput,36.71
2025-08-13T21:55:21Z,MX-102,temperature,18.69
2025-08-13T23:28:58Z,MX-105,temperature,35.23
2025-08-14T21:33:43Z,MX-104,temperature,49.22
2025-08-14T06:26:43Z,MX-102,temperature,64.28
2025-08-14T17:23:10Z,MX-103,energy_consumption,62.89
2025-08-15T01:56:38Z,MX-103,energy_consumption,75.83
2025-08-15T09:41:57Z,MX-102,temperature,84.1
2025-08-16T10:41:29Z,MX-103,throughput,85.01
2025-08-16T01:39:06Z,MX-103,throughput,80.16
2025-08-17T00:06:18Z,MX-105,temperature,21.37
2025-08-18T18:05:35Z,MX-101,energy_consumption,61.71
2025-08-18T01:48:44Z,MX-101,energy_consumption,45.94
2025-08-19T12:27:29Z,MX-104,throughput,95.56
2025-08-19T16:43:28Z,MX-102,temperature,84.46
2025-08-19T10:08:16Z,MX-104,temperature,55.28
2025-08-20T22:14:48Z,MX-103,energy_consumption,89.69
2025-08-20T10:11:39Z,MX-101,temperature,18.01
2025-08-20T18:56:19Z,MX-105,temperature,24.48
2025-08-21T16:28:46Z,MX-102,temperature,22.26
2025-08-21T15:16:48Z,MX-101,throughput,94.74
2025-08-22T13:35:08Z,MX-101,throughput,15.93
2025-08-22T12:47:42Z,MX-105,energy_consumption,72.82
2025-08-22T02:08:53Z,MX-101,temperature,61.69
2025-08-23T22:13:28Z,MX-102,throughput,89.73
2025-08-24T23:55:06Z,MX-101,throughput,26.73
2025-08-25T01:35:17Z,MX-103,temperature,95.23
2025-08-26T01:56:18Z,MX-105,temperature,27.96
2025-08-26T01:11:42Z,MX-104,temperature,82.87
2025-08-27T11:25:44Z,MX-101,temperature,96.13
2025-08-27T09:20:10Z,MX-101,energy_consumption,61.66
2025-08-27T11:22:08Z,MX-105,energy_consumption,39.45
2025-08-28T08:15:53Z,MX-102,energy_consumption,56.97
2025-08-28T15:02:39Z,MX-105,energy_consumption,61.58
2025-08-29T12:32:49Z,MX-102,energy_consumption,33.14
2025-08-29T17:11:34Z,MX-101,throughput,85.27
2025-08-30T22:44:02Z,MX-105,temperature,97.97
2025-08-31T11:19:04Z,MX-105,temperature,29.19
2025-09-01T02:34:29Z,MX-101,throughput,39.91
2025-09-01T05:35:49Z,MX-103,energy_consumption,69.76
2025-09-01T14:40:58Z,MX-102,energy_consumption,26.49
2025-09-02T10:48:18Z,MX-102,energy_consumption,42.39
2025-09-02T09:19:18Z,MX-105,temperature,40.37
2025-09-03T15:18:58Z,MX-105,temperature,46.51
2025-09-04T19:52:02Z,MX-104,temperature,77.08
2025-09-04T16:18:14Z,MX-102,energy_consumption,59.32
2025-09-05T09:09:07Z,MX-103,energy_consumption,55.3
2025-09-05T19:55:17Z,MX-103,temperature,38.61
2025-09-05T08:17:44Z,MX-104,energy_consumption,97.21
2025-09-06T14:46:41Z,MX-102,energy_consumption,14.27
2025-09-06T12:09:37Z,MX-101,throughput,83.47
2025-09-07T01:49:29Z,MX-104,throughput,50.41
2025-09-07T12:13:02Z,MX-103,temperature,42.78
2025-09-08T05:48:20Z,MX-102,energy_consumption,26.45
