activity_id,operator_id,product_id,step_id,run_id,line_id,start_time,end_time,activity_type
ACT-PRD-2-RUN-000297-PRD-2-STEP-4-0-7426,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000297,LINE-A,2024-05-11T12:54:34Z,2024-05-11T14:30:49Z,indirect
ACT-PRD-2-RUN-000298-PRD-2-STEP-1-0-7945,OP-1,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000298,LINE-A,2024-07-08T16:28:29Z,2024-07-08T18:00:00Z,direct
ACT-PRD-2-RUN-000298-PRD-2-STEP-2-0-4940,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000298,LINE-A,2024-07-09T12:00:08Z,2024-07-09T18:00:00Z,direct
ACT-PRD-2-RUN-000298-PRD-2-STEP-3-0-2208,OP-3,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000298,LINE-B,2024-07-10T12:10:53Z,2024-07-10T17:40:23Z,rework
ACT-PRD-2-RUN-000298-PRD-2-STEP-4-0-6091,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000298,LINE-A,2024-07-11T16:37:10Z,2024-07-11T18:00:00Z,direct
ACT-PRD-2-RUN-000299-PRD-2-STEP-1-0-3048,OP-1,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000299,LINE-A,2024-06-03T15:54:18Z,2024-06-03T18:00:00Z,setup
ACT-PRD-2-RUN-000299-PRD-2-STEP-2-0-8220,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000299,LINE-B,2024-06-03T17:59:00Z,2024-06-03T18:00:00Z,indirect
ACT-PRD-2-RUN-000299-PRD-2-STEP-3-0-3838,OP-1,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000299,LINE-A,2024-06-03T17:59:00Z,2024-06-03T18:00:00Z,direct
ACT-PRD-2-RUN-000299-PRD-2-STEP-4-0-9700,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000299,LINE-A,2024-06-05T17:00:59Z,2024-06-05T17:30:29Z,direct
ACT-PRD-2-RUN-000299-PRD-2-STEP-4-1-6055,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000299,LINE-A,2024-06-05T17:30:29Z,2024-06-05T18:00:00Z,indirect
ACT-PRD-2-RUN-000300-PRD-2-STEP-1-0-5780,OP-1,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000300,LINE-A,2024-05-05T13:23:04Z,2024-05-05T18:00:00Z,indirect
ACT-PRD-2-RUN-000300-PRD-2-STEP-2-0-3379,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000300,LINE-B,2024-05-05T18:30:00Z,2024-05-05T18:31:00Z,setup
ACT-PRD-2-RUN-000300-PRD-2-STEP-3-0-7565,OP-1,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000300,LINE-B,2024-05-05T18:30:00Z,2024-05-05T18:31:00Z,direct
ACT-PRD-2-RUN-000300-PRD-2-STEP-4-0-3878,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000300,LINE-A,2024-05-06T14:44:35Z,2024-05-06T17:11:48Z,direct
ACT-PRD-2-RUN-000301-PRD-2-STEP-1-0-5183,OP-1,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000301,LINE-B,2024-10-23T14:03:37Z,2024-10-23T16:01:48Z,direct
ACT-PRD-2-RUN-000301-PRD-2-STEP-1-1-7079,OP-4,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000301,LINE-B,2024-10-23T16:01:48Z,2024-10-23T18:00:00Z,direct
ACT-PRD-2-RUN-000301-PRD-2-STEP-2-0-2805,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000301,LINE-A,2024-10-25T12:54:40Z,2024-10-25T18:00:00Z,direct
ACT-PRD-2-RUN-000301-PRD-2-STEP-3-0-1397,OP-3,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000301,LINE-B,2024-10-25T17:59:00Z,2024-10-25T18:00:00Z,setup
ACT-PRD-2-RUN-000301-PRD-2-STEP-4-0-4179,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000301,LINE-A,2024-10-25T17:59:00Z,2024-10-25T18:00:00Z,setup
ACT-PRD-2-RUN-000302-PRD-2-STEP-1-0-5901,OP-1,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000302,LINE-A,2024-10-04T09:13:11Z,2024-10-04T13:16:56Z,direct
ACT-PRD-2-RUN-000302-PRD-2-STEP-1-1-4686,OP-4,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000302,LINE-A,2024-10-04T13:16:56Z,2024-10-04T17:20:42Z,direct
ACT-PRD-2-RUN-000302-PRD-2-STEP-2-0-3568,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000302,LINE-B,2024-10-05T14:05:49Z,2024-10-05T16:02:54Z,direct
ACT-PRD-2-RUN-000302-PRD-2-STEP-2-1-8924,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000302,LINE-B,2024-10-05T16:02:54Z,2024-10-05T18:00:00Z,setup
ACT-PRD-2-RUN-000302-PRD-2-STEP-3-0-1258,OP-3,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000302,LINE-B,2024-10-06T12:06:14Z,2024-10-06T18:00:00Z,direct
ACT-PRD-2-RUN-000302-PRD-2-STEP-4-0-8662,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000302,LINE-B,2024-10-08T13:02:42Z,2024-10-08T14:21:14Z,setup
ACT-PRD-2-RUN-000303-PRD-2-STEP-1-0-2052,OP-4,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000303,LINE-B,2025-02-03T10:14:01Z,2025-02-03T13:58:45Z,direct
ACT-PRD-2-RUN-000303-PRD-2-STEP-1-1-3649,OP-1,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000303,LINE-B,2025-02-03T13:58:45Z,2025-02-03T17:43:29Z,indirect
ACT-PRD-2-RUN-000303-PRD-2-STEP-2-0-2366,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000303,LINE-A,2025-02-05T14:42:06Z,2025-02-05T18:00:00Z,rework
ACT-PRD-2-RUN-000303-PRD-2-STEP-3-0-4745,OP-3,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000303,LINE-A,2025-02-06T16:20:07Z,2025-02-06T17:10:03Z,setup
ACT-PRD-2-RUN-000303-PRD-2-STEP-3-1-3567,OP-1,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000303,LINE-A,2025-02-06T17:10:03Z,2025-02-06T18:00:00Z,rework
ACT-PRD-2-RUN-000303-PRD-2-STEP-4-0-2237,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000303,LINE-A,2025-02-07T09:24:02Z,2025-02-07T10:49:09Z,direct
ACT-PRD-2-RUN-000304-PRD-2-STEP-1-0-8129,OP-4,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000304,LINE-A,2025-02-14T11:43:06Z,2025-02-14T14:51:33Z,direct
ACT-PRD-2-RUN-000304-PRD-2-STEP-1-1-1440,OP-1,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000304,LINE-A,2025-02-14T14:51:33Z,2025-02-14T18:00:00Z,setup
ACT-PRD-2-RUN-000304-PRD-2-STEP-2-0-8984,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000304,LINE-A,2025-02-15T15:34:58Z,2025-02-15T18:00:00Z,direct
ACT-PRD-2-RUN-000304-PRD-2-STEP-3-0-2326,OP-3,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000304,LINE-A,2025-02-17T14:18:41Z,2025-02-17T18:00:00Z,direct
ACT-PRD-2-RUN-000304-PRD-2-STEP-4-0-5491,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000304,LINE-A,2025-02-18T11:26:30Z,2025-02-18T12:46:03Z,direct
ACT-PRD-2-RUN-000305-PRD-2-STEP-1-0-1096,OP-1,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000305,LINE-B,2024-11-19T13:56:24Z,2024-11-19T18:00:00Z,direct
ACT-PRD-2-RUN-000305-PRD-2-STEP-2-0-9099,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000305,LINE-B,2024-11-21T13:32:08Z,2024-11-21T18:00:00Z,direct
ACT-PRD-2-RUN-000305-PRD-2-STEP-3-0-6073,OP-1,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000305,LINE-B,2024-11-22T12:43:59Z,2024-11-22T18:00:00Z,direct
ACT-PRD-2-RUN-000305-PRD-2-STEP-4-0-3786,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000305,LINE-A,2024-11-22T17:59:00Z,2024-11-22T18:00:00Z,direct
ACT-PRD-2-RUN-000306-PRD-2-STEP-1-0-8415,OP-4,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000306,LINE-A,2025-09-22T17:44:42Z,2025-09-22T18:00:00Z,direct
ACT-PRD-2-RUN-000306-PRD-2-STEP-2-0-5459,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000306,LINE-A,2025-09-23T12:19:51Z,2025-09-23T14:28:53Z,direct
ACT-PRD-2-RUN-000306-PRD-2-STEP-2-1-5475,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000306,LINE-A,2025-09-23T14:28:53Z,2025-09-23T16:37:56Z,direct
ACT-PRD-2-RUN-000307-PRD-2-STEP-1-0-5875,OP-4,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000307,LINE-A,2024-06-17T11:44:05Z,2024-06-17T18:00:00Z,setup
ACT-PRD-2-RUN-000307-PRD-2-STEP-2-0-4933,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000307,LINE-A,2024-06-18T14:15:34Z,2024-06-18T16:07:47Z,direct
ACT-PRD-2-RUN-000307-PRD-2-STEP-2-1-1731,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000307,LINE-A,2024-06-18T16:07:47Z,2024-06-18T18:00:00Z,setup
ACT-PRD-2-RUN-000307-PRD-2-STEP-3-0-8313,OP-1,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000307,LINE-B,2024-06-19T10:12:41Z,2024-06-19T18:00:00Z,direct
ACT-PRD-2-RUN-000307-PRD-2-STEP-4-0-2640,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000307,LINE-A,2024-06-20T16:20:18Z,2024-06-20T18:00:00Z,direct
ACT-PRD-2-RUN-000308-PRD-2-STEP-1-0-2647,OP-1,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000308,LINE-A,2025-07-18T16:37:38Z,2025-07-18T18:00:00Z,direct
ACT-PRD-2-RUN-000308-PRD-2-STEP-2-0-2614,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000308,LINE-B,2025-07-20T14:09:56Z,2025-07-20T18:00:00Z,direct
ACT-PRD-2-RUN-000308-PRD-2-STEP-3-0-6925,OP-1,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000308,LINE-B,2025-07-20T17:59:00Z,2025-07-20T18:00:00Z,direct
ACT-PRD-2-RUN-000308-PRD-2-STEP-4-0-1516,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000308,LINE-B,2025-07-20T17:59:00Z,2025-07-20T18:00:00Z,setup
ACT-PRD-2-RUN-000309-PRD-2-STEP-1-0-7336,OP-1,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000309,LINE-A,2023-12-28T11:33:09Z,2023-12-28T14:46:34Z,setup
ACT-PRD-2-RUN-000309-PRD-2-STEP-1-1-4641,OP-4,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000309,LINE-A,2023-12-28T14:46:34Z,2023-12-28T18:00:00Z,direct
ACT-PRD-2-RUN-000309-PRD-2-STEP-2-0-8846,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000309,LINE-B,2023-12-29T11:33:46Z,2023-12-29T15:17:53Z,direct
ACT-PRD-2-RUN-000309-PRD-2-STEP-3-0-1206,OP-3,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000309,LINE-B,2023-12-29T17:19:00Z,2023-12-29T18:00:00Z,indirect
ACT-PRD-2-RUN-000309-PRD-2-STEP-4-0-8964,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000309,LINE-B,2023-12-29T17:59:00Z,2023-12-29T18:00:00Z,direct
ACT-PRD-2-RUN-000310-PRD-2-STEP-1-0-1379,OP-1,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000310,LINE-B,2024-10-24T13:10:54Z,2024-10-24T18:00:00Z,direct
ACT-PRD-2-RUN-000310-PRD-2-STEP-2-0-1825,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000310,LINE-B,2024-10-26T09:35:40Z,2024-10-26T14:29:19Z,direct
ACT-PRD-2-RUN-000310-PRD-2-STEP-3-0-2870,OP-3,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000310,LINE-B,2024-10-28T16:03:19Z,2024-10-28T17:01:39Z,indirect
ACT-PRD-2-RUN-000310-PRD-2-STEP-3-1-6983,OP-3,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000310,LINE-B,2024-10-28T17:01:39Z,2024-10-28T18:00:00Z,direct
ACT-PRD-2-RUN-000310-PRD-2-STEP-4-0-2707,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000310,LINE-A,2024-10-30T10:32:26Z,2024-10-30T11:58:33Z,direct
ACT-PRD-2-RUN-000310-PRD-2-STEP-4-1-1105,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000310,LINE-A,2024-10-30T11:58:33Z,2024-10-30T13:24:41Z,direct
ACT-PRD-2-RUN-000311-PRD-2-STEP-1-0-2804,OP-1,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000311,LINE-A,2024-04-24T17:33:46Z,2024-04-24T18:00:00Z,direct
ACT-PRD-2-RUN-000311-PRD-2-STEP-2-0-5338,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000311,LINE-B,2024-04-26T09:36:36Z,2024-04-26T11:25:47Z,direct
ACT-PRD-2-RUN-000311-PRD-2-STEP-2-1-6927,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000311,LINE-B,2024-04-26T11:25:47Z,2024-04-26T13:14:58Z,setup
ACT-PRD-2-RUN-000311-PRD-2-STEP-3-0-3322,OP-3,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000311,LINE-A,2024-04-28T11:11:01Z,2024-04-28T18:00:00Z,direct
ACT-PRD-2-RUN-000311-PRD-2-STEP-4-0-2882,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000311,LINE-B,2024-04-29T11:23:10Z,2024-04-29T12:49:06Z,direct
ACT-PRD-2-RUN-000311-PRD-2-STEP-4-1-8008,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000311,LINE-B,2024-04-29T12:49:06Z,2024-04-29T14:15:02Z,direct
ACT-PRD-2-RUN-000312-PRD-2-STEP-1-0-2905,OP-4,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000312,LINE-B,2024-07-30T13:31:57Z,2024-07-30T18:00:00Z,direct
ACT-PRD-2-RUN-000312-PRD-2-STEP-2-0-3316,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000312,LINE-B,2024-07-31T08:29:18Z,2024-07-31T12:39:43Z,setup
ACT-PRD-2-RUN-000312-PRD-2-STEP-2-1-6806,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000312,LINE-B,2024-07-31T12:39:43Z,2024-07-31T16:50:08Z,rework
ACT-PRD-2-RUN-000312-PRD-2-STEP-3-0-7253,OP-3,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000312,LINE-B,2024-08-01T16:36:08Z,2024-08-01T18:00:00Z,direct
ACT-PRD-2-RUN-000312-PRD-2-STEP-4-0-1413,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000312,LINE-A,2024-08-03T11:15:55Z,2024-08-03T12:21:25Z,direct
ACT-PRD-2-RUN-000312-PRD-2-STEP-4-1-4399,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000312,LINE-A,2024-08-03T12:21:25Z,2024-08-03T13:26:56Z,direct
ACT-PRD-2-RUN-000313-PRD-2-STEP-1-0-5693,OP-4,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000313,LINE-A,2024-01-25T16:58:32Z,2024-01-25T18:00:00Z,direct
ACT-PRD-2-RUN-000313-PRD-2-STEP-2-0-4562,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000313,LINE-B,2024-01-26T16:44:49Z,2024-01-26T17:22:24Z,direct
ACT-PRD-2-RUN-000313-PRD-2-STEP-2-1-7238,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000313,LINE-B,2024-01-26T17:22:24Z,2024-01-26T18:00:00Z,setup
ACT-PRD-2-RUN-000313-PRD-2-STEP-3-0-7246,OP-3,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000313,LINE-A,2024-01-28T10:10:37Z,2024-01-28T14:04:11Z,direct
ACT-PRD-2-RUN-000313-PRD-2-STEP-3-1-4355,OP-3,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000313,LINE-A,2024-01-28T14:04:11Z,2024-01-28T17:57:45Z,direct
ACT-PRD-2-RUN-000313-PRD-2-STEP-4-0-2173,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000313,LINE-B,2024-01-29T10:57:52Z,2024-01-29T12:08:45Z,direct
ACT-PRD-2-RUN-000313-PRD-2-STEP-4-1-2585,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000313,LINE-B,2024-01-29T12:08:45Z,2024-01-29T13:19:39Z,rework
ACT-PRD-2-RUN-000314-PRD-2-STEP-1-0-7137,OP-1,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000314,LINE-B,2025-09-03T10:58:22Z,2025-09-03T13:15:28Z,direct
ACT-PRD-2-RUN-000314-PRD-2-STEP-1-1-2846,OP-1,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000314,LINE-B,2025-09-03T13:15:28Z,2025-09-03T15:32:34Z,direct
ACT-PRD-2-RUN-000314-PRD-2-STEP-2-0-4394,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000314,LINE-A,2025-09-05T14:28:49Z,2025-09-05T16:14:24Z,indirect
ACT-PRD-2-RUN-000314-PRD-2-STEP-2-1-5291,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000314,LINE-A,2025-09-05T16:14:24Z,2025-09-05T18:00:00Z,indirect
ACT-PRD-2-RUN-000314-PRD-2-STEP-3-0-6131,OP-3,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000314,LINE-A,2025-09-06T11:20:09Z,2025-09-06T18:00:00Z,rework
ACT-PRD-2-RUN-000314-PRD-2-STEP-4-0-9364,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000314,LINE-B,2025-09-07T13:45:23Z,2025-09-07T16:36:36Z,indirect
ACT-PRD-2-RUN-000315-PRD-2-STEP-1-0-7183,OP-1,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000315,LINE-B,2025-08-26T14:35:58Z,2025-08-26T16:17:59Z,indirect
ACT-PRD-2-RUN-000315-PRD-2-STEP-1-1-1048,OP-1,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000315,LINE-B,2025-08-26T16:17:59Z,2025-08-26T18:00:00Z,direct
ACT-PRD-2-RUN-000315-PRD-2-STEP-2-0-4732,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000315,LINE-B,2025-08-27T08:14:05Z,2025-08-27T12:39:23Z,direct
ACT-PRD-2-RUN-000315-PRD-2-STEP-3-0-6644,OP-1,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000315,LINE-A,2025-08-29T15:30:00Z,2025-08-29T18:00:00Z,direct
ACT-PRD-2-RUN-000315-PRD-2-STEP-4-0-3375,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000315,LINE-A,2025-08-29T17:59:00Z,2025-08-29T18:00:00Z,direct
ACT-PRD-2-RUN-000316-PRD-2-STEP-1-0-3747,OP-1,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000316,LINE-A,2024-11-25T09:23:26Z,2024-11-25T11:53:54Z,setup
ACT-PRD-2-RUN-000316-PRD-2-STEP-1-1-7280,OP-1,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000316,LINE-A,2024-11-25T11:53:54Z,2024-11-25T14:24:23Z,direct
ACT-PRD-2-RUN-000316-PRD-2-STEP-2-0-1715,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000316,LINE-B,2024-11-25T16:43:45Z,2024-11-25T18:00:00Z,direct
ACT-PRD-2-RUN-000316-PRD-2-STEP-3-0-2543,OP-1,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000316,LINE-B,2024-11-26T16:02:42Z,2024-11-26T17:01:21Z,direct
ACT-PRD-2-RUN-000316-PRD-2-STEP-3-1-3790,OP-3,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000316,LINE-B,2024-11-26T17:01:21Z,2024-11-26T18:00:00Z,direct
ACT-PRD-2-RUN-000316-PRD-2-STEP-4-0-3032,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000316,LINE-A,2024-11-27T13:32:47Z,2024-11-27T14:48:14Z,direct
ACT-PRD-2-RUN-000317-PRD-2-STEP-1-0-8312,OP-1,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000317,LINE-B,2024-02-03T10:35:29Z,2024-02-03T18:00:00Z,direct
ACT-PRD-2-RUN-000317-PRD-2-STEP-2-0-1875,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000317,LINE-B,2024-02-04T11:49:12Z,2024-02-04T14:00:38Z,setup
ACT-PRD-2-RUN-000317-PRD-2-STEP-2-1-6483,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000317,LINE-B,2024-02-04T14:00:38Z,2024-02-04T16:12:04Z,rework
ACT-PRD-2-RUN-000317-PRD-2-STEP-3-0-8816,OP-3,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000317,LINE-B,2024-02-04T16:18:11Z,2024-02-04T17:09:05Z,direct
ACT-PRD-2-RUN-000317-PRD-2-STEP-3-1-1931,OP-3,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000317,LINE-B,2024-02-04T17:09:05Z,2024-02-04T18:00:00Z,indirect
ACT-PRD-2-RUN-000317-PRD-2-STEP-4-0-2744,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000317,LINE-A,2024-02-04T17:59:00Z,2024-02-04T18:00:00Z,direct
ACT-PRD-2-RUN-000318-PRD-2-STEP-1-0-6500,OP-4,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000318,LINE-A,2024-01-24T08:47:16Z,2024-01-24T13:27:05Z,direct
ACT-PRD-2-RUN-000318-PRD-2-STEP-2-0-9757,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000318,LINE-A,2024-01-24T13:30:50Z,2024-01-24T15:45:25Z,direct
ACT-PRD-2-RUN-000318-PRD-2-STEP-2-1-8088,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000318,LINE-A,2024-01-24T15:45:25Z,2024-01-24T18:00:00Z,setup
ACT-PRD-2-RUN-000318-PRD-2-STEP-3-0-7658,OP-3,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000318,LINE-B,2024-01-25T14:23:58Z,2024-01-25T18:00:00Z,direct
ACT-PRD-2-RUN-000318-PRD-2-STEP-4-0-4278,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000318,LINE-A,2024-01-26T14:24:41Z,2024-01-26T15:10:19Z,direct
ACT-PRD-2-RUN-000318-PRD-2-STEP-4-1-8552,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000318,LINE-A,2024-01-26T15:10:19Z,2024-01-26T15:55:57Z,rework
ACT-PRD-2-RUN-000319-PRD-2-STEP-1-0-8350,OP-4,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000319,LINE-A,2024-01-04T08:15:16Z,2024-01-04T12:12:19Z,direct
ACT-PRD-2-RUN-000319-PRD-2-STEP-1-1-2693,OP-4,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000319,LINE-A,2024-01-04T12:12:19Z,2024-01-04T16:09:22Z,rework
ACT-PRD-2-RUN-000319-PRD-2-STEP-2-0-4570,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000319,LINE-A,2024-01-05T11:07:37Z,2024-01-05T18:00:00Z,direct
ACT-PRD-2-RUN-000319-PRD-2-STEP-3-0-2452,OP-1,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000319,LINE-B,2024-01-05T18:30:00Z,2024-01-05T18:31:00Z,direct
ACT-PRD-2-RUN-000319-PRD-2-STEP-4-0-7421,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000319,LINE-A,2024-01-06T11:22:12Z,2024-01-06T13:26:57Z,indirect
ACT-PRD-2-RUN-000320-PRD-2-STEP-1-0-1775,OP-1,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000320,LINE-A,2024-10-17T17:21:41Z,2024-10-17T18:00:00Z,direct
ACT-PRD-2-RUN-000320-PRD-2-STEP-2-0-9185,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000320,LINE-A,2024-10-18T10:15:01Z,2024-10-18T16:38:44Z,direct
ACT-PRD-2-RUN-000320-PRD-2-STEP-3-0-4088,OP-3,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000320,LINE-A,2024-10-20T14:34:34Z,2024-10-20T18:00:00Z,indirect
ACT-PRD-2-RUN-000320-PRD-2-STEP-4-0-2882,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000320,LINE-B,2024-10-20T18:21:00Z,2024-10-20T18:22:00Z,setup
ACT-PRD-2-RUN-000321-PRD-2-STEP-1-0-7907,OP-1,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000321,LINE-B,2025-05-31T16:04:55Z,2025-05-31T18:00:00Z,rework
ACT-PRD-2-RUN-000321-PRD-2-STEP-2-0-2259,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000321,LINE-B,2025-06-01T15:47:26Z,2025-06-01T16:53:43Z,rework
ACT-PRD-2-RUN-000321-PRD-2-STEP-2-1-5386,OP-3,PRD-2,PRD-2-STEP-2,PRD-2-RUN-000321,LINE-B,2025-06-01T16:53:43Z,2025-06-01T18:00:00Z,direct
ACT-PRD-2-RUN-000321-PRD-2-STEP-3-0-6086,OP-1,PRD-2,PRD-2-STEP-3,PRD-2-RUN-000321,LINE-B,2025-06-02T11:15:50Z,2025-06-02T16:09:58Z,setup
ACT-PRD-2-RUN-000321-PRD-2-STEP-4-0-8802,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000321,LINE-A,2025-06-02T16:17:35Z,2025-06-02T17:08:47Z,rework
ACT-PRD-2-RUN-000321-PRD-2-STEP-4-1-5847,OP-4,PRD-2,PRD-2-STEP-4,PRD-2-RUN-000321,LINE-A,2025-06-02T17:08:47Z,2025-06-02T18:00:00Z,setup
ACT-PRD-2-RUN-000322-PRD-2-STEP-1-0-6599,OP-1,PRD-2,PRD-2-STEP-1,PRD-2-RUN-000322,LINE-A,2024-02-18T09:51:06Z,2024-02-18T18:00:00Z,setup
